,SMILES,xTB_S1,xTB_T1,T1S1ratio
288514,COc1coc2c1[nH]c1cc(S)oc12,4.0475721309491925,2.8587443490034525,0.7062862023247134
135566,FC(F)C(CCC(F)(F)CCl)=C1C(=C(CCC(F)(F)CCl)C(F)F)C(=C(CCC(F)(F)CCl)C(F)F)C1=C(CCC(F)(F)CCl)C(F)F,3.4561236412423035,1.6363857149801242,0.47347429804100566
427949,COc1cc2cc3nonc3cc2c(C(=O)O)n1,2.564642916968141,1.061715139468352,0.4139816628833015
80065,FC(Br)(Br)C(CC(Br)(Br)CC(Cl)Cl)=C1C(=C(CC(Br)(Br)CC(Cl)Cl)C(F)(Br)Br)C1=C(CC(Br)(Br)CC(Cl)Cl)C(F)(Br)Br,2.5515955712801266,1.4783743609319353,0.5793921174546639
95815,F/C(=C\C(Cl)(Cl)C(F)(F)Br)C1=C(Br)C(/C(F)=C/C(Cl)(Cl)C(F)(F)Br)=C(Br)C(/C(F)=C/C(Cl)(Cl)C(F)(F)Br)=C1Br,3.4823612259932006,2.3160854312262145,0.6650905178757399
577125,NC(=O)[C@]1(CN1)C=O,4.123466322972304,3.5546355106106007,0.8620503314910852
334483,N#Cc1c(N)ccc2c1ccc1ncccc12,3.4577470213749955,2.422917692488129,0.70072150377405
416325,CSc1cc2cc(C(=O)O)cc3ccc4ccnc1c4c32,3.0528109382982325,2.0383579332304627,0.6676987125729871
178084,COC(=O)C1C2=C(C(=O)N(C)C2=O)C2=C(N(C(=O)OC(C)(C)C)c3ccccc23)c2cccc(c12)N(=O)=O,2.3412537624221645,1.2788022801385588,0.5462040470211835
575288,CC[C@@](C)(CO)C=O,4.197356402380899,3.613783673231166,0.8609666005920515
156712,FC(=C\CCC(Br)Br)/C(F)=C(F)/C(F)=C/CCC(Br)Br,4.29633455786691,2.018849637239288,0.4699004721461049
142317,CC(Br)(Br)C(F)(F)C(Br)=C1C(=C(Br)C(F)(F)C(Br)(Br)CBr)C(=C(Br)C(F)(F)C(C)(Br)Br)C1=C(Br)C(F)(F)C(Br)(Br)CBr,3.051003400327581,1.66332079956889,0.5451717292056449
258380,FC(F)(F)c1cc(S)cs1,4.473598474488574,3.1061769380232027,0.6943352103986722
120332,FC(F)(F)C(=C1C(=C(C(F)(F)F)C(F)(F)C(F)(F)CC(Cl)(Cl)C(Cl)(Br)Br)C1=C(C(F)(F)F)C(F)(F)C(F)(F)CC(Cl)(Cl)C(Cl)(Br)Br)C(F)(F)C(F)(F)CC(Cl)(Cl)C(Cl)(Br)Br,2.3870863342613355,1.6119211611083948,0.6752672234652085
221055,Oc1c(CN2CCOCC2)cc2ccccc2c1c1c(O)c(C=O)cc2ccccc12,3.0095966307823474,2.3041470356715985,0.7655999518688434
12778,CC1=C(N=NC(=N1)NC)C,2.7289951229106384,1.8794555606213592,0.6886987612556837
466550,CCCSCCSC(C)C(=O)OCCSCC(C)(C)C(=O)OC,4.789656284374681,4.48125278171143,0.9356105147525184
352901,CSc1cc(C(=O)O)cc2cc3cnccc3cc12,2.99277762685159,1.7982619673150086,0.6008672181924806
9361,COC1=CC=C(C=C1)S(=[18O])C,4.494830187994646,3.5213244879179832,0.7834165787448827
375532,O=S(=O)(O)c1scc2ncc(O)nc12,3.045566529724576,1.9533634695716715,0.6413793461764641
345488,CSc1cnc2ccc3cccnc3c2c1S,3.444432521386691,2.528550712810768,0.7340979093394464
54702,FC(F)(CCl)CC(F)(F)CC(F)(F)C1=C(Br)C=C(C(F)(F)CC(F)(F)CC(F)(F)CCl)C(Br)=C1,4.557158637109191,3.352368554546918,0.7356269161333113
474714,CC=CCC(C)OC,5.911453011707555,4.061339694321752,0.6870290072979219
554317,O=[N+]([O-])c1c(-c2cc(C(F)(F)F)cc(C(F)(F)F)c2)sc(-c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c1[N+](=O)[O-],3.135911009937721,2.5012402448316107,0.7976119975679046
185163,COC(=O)C1=CC(=C(C=Nc2ccc(OC)cc2)N1c1ccc(OC)cc1)O,3.2904618465828603,2.2903336792012494,0.6960523434057616
124363,F[C](C1=C([C](F)C(Br)(Br)C(Cl)(Cl)C(Br)(Br)CBr)C1=C(F)C(Br)(Br)C(Cl)(Cl)C(Br)(Br)CBr)C(Br)(Br)C(Cl)(Cl)C(Br)(Br)CBr,2.982498899894287,1.760535532775466,0.5902887450647063
7619,[2H]C1=C(C(=C(C(=C1N=C=S)[2H])[2H])Br)[2H],4.267168511811438,3.063425927573076,0.7179060117015706
70101,FCC(Br)(Br)C(Br)(Br)C(F)(F)CCC1=CC=C(CCC(F)(F)C(Br)(Br)C(Br)(Br)CF)C=C1,3.617896095834289,3.614639895259016,0.9990999739934427
164107,FC(Br)(Br)CC(Cl)(Cl)C/C=C(Cl)/C(Cl)=C(Cl)/C(Cl)=C/CC(Cl)(Cl)CC(F)(Br)Br,3.867931873573461,1.988485473111792,0.514095267989995
532957,C=C1C=CC=CN1CC,3.2430754037180654,2.063268414057512,0.6362073517291802
281222,Nc1ccc2ncncc2c1F,3.547204945640317,2.4935236590595915,0.7029544943898013
183196,CC1=C(c2ccccc2)S(=O)(=O)C2(C)C1=C1C(=C3C(=C(c4ccccc4)S(=O)(=O)C23C)C)C(F)(F)C(F)(F)C1(F)F,2.703621548351449,1.7041407044548371,0.6303177696944855
527417,CC(C)(C)c1ccccc1N,4.563503662312163,3.5454090207899873,0.7769050455836944
276005,CN(C)c1cc2cnccc2nc1N,3.6917539005088735,2.7334984287399235,0.7404335452488142
478235,c1cc(-c2ccc3c(-c4ccc5ccccc5c4)c4ccccc4c(-c4ccc5ccccc5c4)c3c2)cc(-c2c3ccccc3c(-c3ccc(-n4c5ccccc5c5ccccc54)cc3)c3ccccc23)c1,2.8946490415857142,1.6998642156758326,0.5872436316993482
339966,O=C(O)c1ccnc2c1cnc1ccc(S)cc12,3.4468392149582945,2.545184432675387,0.7384111279777762
422643,COc1cc2nc(S(=O)(=O)O)nc3ccc4ncnc1c4c32,3.063865524953807,2.1423027329270434,0.6992156527363721
375620,Nc1sc(N)c2nccnc12,2.513837597953315,1.4584048587572664,0.5801507861703765
454041,N#Cc1cccc2c1C(=O)c1ccc(C(F)(F)F)cc1C2=O,2.892235660070112,2.514283117303393,0.8693216642112916
563889,CCc1c(CC)c(CC)c(N(c2c(CC)c(CC)c(CC)c(CC)c2CC)c2c(CC)c(CC)c(-c3c(CC)c(CC)c4c(c3CC)c3c(CC)c(CC)c(CC)c5c6c(CC)c(CC)c(CC)c(CC)c6n4c53)c(CC)c2CC)c(CC)c1CC,3.2525596644151507,2.6632691177072503,0.818822525177609
374226,COc1ncc2nsnc2c1C(=O)O,3.1767754402153865,2.017804632738476,0.635173832935975
306174,COc1c([N+](=O)[O-])ccc2nc3ccccc3nc12,2.960515432805181,2.033044612728784,0.6867198158134277
312790,CSc1cc(S)c2ccc3ccccc3c2c1,3.609484933188405,2.567791537831778,0.7114010961014161
52610,FC(Cl)(Cl)CCC(Cl)(Cl)CCC1=CC(Br)=C(CCC(Cl)(Cl)CCC(F)(Cl)Cl)C=C1Br,4.763203916900053,3.612905186807181,0.7585031524660193
118971,FC(=C1C(=C(F)C(F)(F)CC(Br)(Br)C(Br)(Br)CCl)C1=C(F)C(F)(F)CC(Br)(Br)C(Br)(Br)CCl)C(F)(F)CC(Br)(Br)C(Br)(Br)CCl,3.719454509302151,2.2373725822310737,0.6015324496201064
260639,COc1cnccc1O,4.770349369385082,3.5897978568537354,0.7525230499661444
222799,NC(=NN=C(N)C(Cl)(N(=O)=O)N(=O)=O)C(Cl)(N(=O)=O)N(=O)=O,3.0992485519194237,2.352574456447422,0.75907898867628
78117,ClC(Cl)(CBr)[C](C1=C([C](C(Br)(Br)Br)C(Cl)(Cl)CBr)C1=C(C(Br)(Br)Br)C(Cl)(Cl)CBr)C(Br)(Br)Br,1.9964663032983263,0.9748139443560876,0.4882696706403784
273294,Fc1nccc2cnccc12,4.224049269353101,2.832021995499705,0.6704519324731787
117395,ClCC(Br)(Br)C(Cl)(Cl)CC(=C1C(=C(CC(Cl)(Cl)C(Br)(Br)CCl)C(Cl)(Cl)Br)C1=C(CC(Cl)(Cl)C(Br)(Br)CCl)C(Cl)(Cl)Br)C(Cl)(Cl)Br,2.5287123536007345,1.5352422320080108,0.607124107976108
515619,CC1(C)c2ccccc2-c2ccc(-c3ccc4c(-c5ccc(-c6ccccc6)cc5)c5cc6c(cc5c(-c5ccc(-c7ccccc7)cc5)c4c3)C(C)(C)c3ccccc3-6)cc21,3.205066718535227,1.3051831361904516,0.4072249506203552
511552,Cc1ccc(-c2ccc(C)c(C3=C(O)[C@H]4CC[C@H](C4)C3=O)c2)cc1,3.9110212632355954,3.0403405124089367,0.7773776483878426
196955,[Se]([Se]C12c3ccccc3C(c3ccccc13)c1ccccc21)C12c3ccccc3C(c3ccccc13)c1ccccc21,2.991351291808504,2.7757990970367645,0.9279415308519577
305103,CN(C)c1ccc2cc3cccc([N+](=O)[O-])c3nc2c1,2.385487056059828,1.6809306122719505,0.7046488087210115
211122,Oc1ccccc1C1=NC(=C(N1c1ccc(cc1)C(=Cc1ccc(cc1)N(c1ccccc1)c1ccccc1)C#N)c1ccccc1)c1ccccc1,2.6685175327544997,2.122611495327975,0.7954272247696161
524512,CCc1ccc(Oc2ccc(C#N)cn2)cc1C1=C(O)C(C)(C)OC(C)(C)C1=O,3.7320992166398157,3.1472034568832283,0.8432796863628945
325669,CSc1cccc2ncc3cc(F)ccc3c12,3.658494955804505,2.7819259325158017,0.760401740639835
496559,c1ccc(-c2nc(-n3c4cc(-c5nc6c7sc8ccccc8c7c7ccccc7c6c6ccccc56)ccc4c4ncccc43)nc3ccccc23)cc1,2.928814091215486,2.3498068809924364,0.8023066018564682
562247,[C-]#[N+]/C(C#N)=c1/cc2c(c/c(=C(/C#N)[N+]#[C-])c3cc(CCCCCCCC)oc32)c2oc(CCCCCCCC)cc12,1.7105552551879064,0.2985812488664678,0.1745522384973576
347826,O=C(O)c1c2ccncc2cc2cncc(O)c12,3.167591741413709,1.928674370947848,0.6088771939047527
102811,CC(F)(F)CC1=C(Cl)C(CC(C)(F)F)=C(Cl)C(CC(C)(F)F)=C1Cl,5.047297035803747,3.493181896623284,0.6920896218003185
118288,FC(F)C(=C1C(=C(C(F)F)C(F)(F)C(F)(F)C(Br)(Br)CCl)C1=C(C(F)F)C(F)(F)C(F)(F)C(Br)(Br)CCl)C(F)(F)C(F)(F)C(Br)(Br)CCl,3.006942043606544,1.5544351932709994,0.5169488373000367
128208,CC(F)(F)CCC(=C1C(=C(CCC(C)(F)F)C(F)(F)F)C(=C(CCC(C)(F)F)C(F)(F)F)C1=C(CCC(C)(F)F)C(F)(F)F)C(F)(F)F,3.457745103451765,1.6750994314147607,0.48444850077079377
168287,n12c3-c4c([C](C1=O)c1ccc(cn1)N)c1c(n4C(=O)[C](c3c3c2nc(c(c3)Cl)Br)c2ncc(cc2)N)nc(c(c1)Cl)Br,2.124897587788092,1.043461822256469,0.4910645238873177
287052,CSc1sc2c([nH]c3ccsc32)c1C(F)(F)F,3.927347146612169,2.653122755245202,0.6755508632675505
183694,c1cc2c(ccc3sc4ccc5sc6ccc7sccc7c6c5c4c23)s1,3.2306368548804114,2.4210007914593996,0.7493880928777488
537207,CC1(C)OB(c2cccc3oc4ccc5ccccc5c4c23)OC1(C)C,3.711051589318805,2.5826994133123846,0.6959481298362821
424228,O=C(O)c1c2ccnc(S(=O)(=O)O)c2cc2nsnc12,2.78993049883226,1.5770259845479944,0.5652563693640636
565492,CCC1=NC2=C(C1)N=C(CC)C2,3.6849680454200224,2.0410259472615917,0.5538788727892349
127614,ClC(Cl)(Cl)C(CC(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)Br)=C1C(=C(CC(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)Br)C(Cl)(Cl)Cl)C1=C(CC(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)Br)C(Cl)(Cl)Cl,2.69192337908956,1.5473371039026051,0.5748072608314478
278234,N#Cc1cc2cc([N+](=O)[O-])cnc2cn1,3.621490730905139,2.6984793262588123,0.7451294306044977
383852,Nc1cccc2c3cc(S(=O)(=O)O)ccc3c3cccnc3c12,3.180111353088386,2.295258990574207,0.7217542833351264
370496,Nc1ccc(C(=O)O)c2sncc12,3.766027928062348,2.6475054332361125,0.7029967604616983
549150,CC(C)(C)OC(=O)NCCC(=O)Nc1cc(COC(=O)Oc2ccc([N+](=O)[O-])cc2)ccc1OC(=O)C(C)(C)C,3.4876198662960207,2.7741323337750807,0.7954227926569618
109598,ClB1N(CCC(Br)(Br)C(Cl)(Br)Br)B(Cl)N(CCC(Br)(Br)C(Cl)(Br)Br)B(Cl)N1CCC(Br)(Br)C(Cl)(Br)Br,4.187761588053897,3.788215737313856,0.9045920255155415
487019,c1ccc(N(c2ccccc2)c2ccccc2-c2cccc(-c3ccc4c(c3)c3ccccc3n4-c3ccc4c(c3)-c3ccccc3C4(c3ccccc3)c3ccccc3)c2)cc1,3.4008435955105014,2.8598060646055186,0.8409107870708274
110624,FC(F)(C(Cl)(Cl)Br)C(F)(F)C(Br)(Br)N1B(Cl)N(C(Br)(Br)C(F)(F)C(F)(F)C(Cl)(Cl)Br)B(Cl)N(C(Br)(Br)C(F)(F)C(F)(F)C(Cl)(Cl)Br)B1Cl,4.050550231534288,3.5354512259270705,0.8728323372965293
385820,CSc1cnc2c3cc(F)ccc3c3ccccc3c2c1,3.638538270101878,2.6982488586284594,0.741574956294993
437147,COc1ccc2cc3nnsc3cc2c1C#N,3.34173534236944,2.163639639158046,0.6474599025618614
444567,CSc1cncc2cc3onc(C(F)(F)F)c3cc12,3.1314108185174976,2.1736287274234494,0.6941371967452388
34386,CC(C)[C@H]1CC=C2[C@@]1(CCCC=C2)C,4.9519816482632155,2.883493468583395,0.582290822825385
168282,n12c3-c4c([C](C1=O)c1ccc(cn1)N)c1c(n4C(=O)[C](c3c3c2nc(c(c3)Cl)N)c2ncc(cc2)N)nc(c(c1)Cl)N,2.2751816517679417,1.2297024164212955,0.5404853785919682
99039,F/C(=C\C(F)(F)C(Cl)(Cl)Br)N1B(Cl)N(/C(F)=C/C(F)(F)C(Cl)(Cl)Br)B(Cl)N(/C(F)=C/C(F)(F)C(Cl)(Cl)Br)B1Cl,4.740688781032607,3.536948584321884,0.7460832692652466
141160,ClC(Cl)C(Cl)(Cl)C(=C1C(=C(C(Cl)(Br)Br)C(Cl)(Cl)C(Cl)(Cl)Cl)C(=C(C(Cl)(Br)Br)C(Cl)(Cl)C(Cl)Cl)C1=C(C(Cl)(Br)Br)C(Cl)(Cl)C(Cl)(Cl)Cl)C(Cl)(Br)Br,0.14862678623664,0.2210304697120594,1.4871509726392118
145730,FC(F)(Br)C(CC(Cl)(Cl)C(F)(F)C(Cl)Cl)=C1C(=C(CC(Cl)(Cl)C(F)(F)C(F)(Cl)Cl)C(F)(F)Br)C(=C(CC(Cl)(Cl)C(F)(F)C(Cl)Cl)C(F)(F)Br)C1=C(CC(Cl)(Cl)C(F)(F)C(F)(Cl)Cl)C(F)(F)Br,3.3463177895892984,1.477472908615883,0.4415219956731058
566297,c1ccc(-c2ccc(N(c3ccc(-c4ccccc4)cc3)c3ccc(C4(c5cccc(N(c6ccc(-c7ccccc7)cc6)c6ccc(-c7cccc8c7sc7ccccc78)cc6)c5)c5ccccc5-c5ccccc5-c5ccccc54)cc3)cc2)cc1,3.151685622974834,2.558786196278222,0.8118786269878713
511812,CCC1(CC)c2cc(C)sc2-c2sc3c4c(sc3c21)-c1sc(-c2c(F)cc(C)c3nsnc23)cc1C4(CC)CC,1.9140259151769974,1.2198026724169646,0.6372968426104956
192308,COc1ccc(cc1)C#Cc1ccc2N3C=CC=C3C(=O)c2c1,2.638642973925461,2.0112503892340476,0.7622290734702724
369090,CSc1coc2cc(C#N)sc12,3.8529546466034,2.6203226255788485,0.6800813572744264
440902,O=C(O)c1c2cnoc2cc2c(O)cccc12,3.1378764683606413,2.015877711694676,0.6424337388743209
332698,O=S(=O)(O)c1ccc2cc(C(F)(F)F)c3ncccc3c2c1,3.8872425828256696,2.792589356420532,0.718398529785238
377948,Nc1cc(S(=O)(=O)O)cc2cnoc12,3.9959674309685695,2.842375453242796,0.7113109659539547
435658,O=[N+]([O-])c1ccc2cc3snnc3c([N+](=O)[O-])c2c1,3.1213520678849007,2.143168285546151,0.6866153637703581
282180,COc1cccc2nc([N+](=O)[O-])ncc12,3.136445100857102,2.3419231434839043,0.7466807382803936
371250,COc1c(S(=O)(=O)O)ccc2sncc12,4.226008074412884,3.0329769512706903,0.7176931273828812
50057,C(=C(\F)/C(=C/C(=O)CC(C(Br)Br)(F)F)/F)(/F)\C(=C\C(=O)CC(C(Br)Br)(F)F)\F,2.7182920770737153,1.670163211269341,0.6144163923206141
310014,CSc1cc2cc(C(=O)O)cc3ccc4cccc1c4c32,3.33749950902137,2.150632697331869,0.6443844235837753
17219,C/C=C/C(=O)N1CCC2=C(C1)C=CC=C2N,4.113213954203067,3.2656981841311934,0.7939529089640854
198699,Cc1ccc(C)c2c1C=CC2=P(C)(c1ccccc1)c1ccccc1,3.552182064537893,2.451107219804455,0.6900286008069021
179630,CSC(=S)C1=C(CCC1)NCCNCCNC1=C(CCC1)C(=S)SC,2.6581800694145437,2.0879862507356366,0.7854946603355991
350534,O=C(O)c1cccc2cc3cncc(F)c3cc12,3.2638491784440142,1.869371905202906,0.5727507010891042
257610,Oc1cocn1,5.236439501936206,3.727475982763996,0.711834058502106
145221,CC(Br)(Br)C(F)(F)C(F)(F)C(=C1C(=C(C(F)F)C(F)(F)C(F)(F)C(Br)(Br)CF)C(=C(C(F)F)C(F)(F)C(F)(F)C(C)(Br)Br)C1=C(C(F)F)C(F)(F)C(F)(F)C(Br)(Br)CF)C(F)F,2.7500546621893727,1.1566409806008342,0.42058836011645295
349038,COc1c2cnccc2c(O)c2ccncc12,3.0984687954439165,1.743033057857777,0.562546590890567
286304,CN(C)c1cc2oc3c(N(C)C)csc3c2s1,3.698526948468942,2.676442237244513,0.7236508681794153
482495,c1ccc(-c2cc(-c3cccc(-n4c5ccccc5c5cc6c7ccccc7n(-c7ccccc7)c6cc54)c3)cc(-c3ccccc3)c2-c2ccc(-n3c4ccccc4c4ccccc43)cc2)cc1,3.3823746058494657,2.8309362490732406,0.8369670952996839
20342,C1CNCCC1NCC2=NC3=CC=CC=C3N2,4.753882951111614,3.61154581036972,0.7597044032237315
47606,c1(c(Br)c(c(c(c1Br)/C(=C(/CCF)\F)/Cl)Br)/C(=C(/CCF)\F)/Cl)/C(=C(/CCF)\F)/Cl,3.5459598541418123,2.444773696742188,0.689453292565228
392840,CSc1cc2nnc3cc(C(=O)O)cc4nnc(c1)c2c34,2.3864097532356325,1.7156720481609615,0.7189343933223346
416846,COc1cc2cccc3ccc4ncc(C#N)c1c4c32,3.036691070011749,1.948558240977049,0.641671541836987
508715,c1ccc(-c2ccc(N(c3ccc(-c4ccccc4)cc3)c3cc4c5ccccc5n(-c5ccccc5)c4c4c3sc3ccccc34)cc2)cc1,3.0881756884975067,2.5718401826180233,0.8328024186568556
242939,N#CC(=Cc1ccc(-c2ccc(-c3ccc(-c4ccc5c(c4)C4CCCC4N5c4ccc(C=C(c5ccccc5)c5ccccc5)cc4)s3)s2)s1)C(=O)O,2.048911773647581,1.3523398183026671,0.660028330988191
446060,N#Cc1nnc(O)c2cc3oncc3cc12,3.303470550653924,2.361742844021937,0.7149277730217478
353666,COc1cc2c(N)c3ccccc3cc2cn1,2.8405533924420534,1.5114468804531032,0.5320959234474014
584,C1C(ON=C1C2=CC=C(C=C2)F)CC#N,4.637417511231533,2.8767084749825655,0.6203255298914446
189085,ISC(c1ccccc1)(c1ccccc1)c1ccccc1,2.8306045483931817,2.3637673710016314,0.8350750981246906
554522,CCc1c2c(c(CC)c3c1-c1sc(C)cc1/C3=C(/C#N)[N+]#[C-])-c1sc(C)cc1/C2=C(\C#N)[N+]#[C-],1.6671479374821125,1.1494194612037234,0.689452588676496
521849,CCc1ccc2c(c1)N(CC)c1cccc3c4ccccc4n-2c13,3.2847145954199943,2.6955889481042097,0.8206463209506161
54505,CC(F)(F)CC(F)(F)C(Cl)(Cl)C(F)(F)C1=CC(Br)=C(C(F)(F)C(Cl)(Cl)C(F)(F)CC(C)(F)F)C=C1Br,4.262960350608264,3.301896856290983,0.7745549066201963
356350,COc1c2cccnc2cc2cc(F)cnc12,3.1539988737011666,1.801498584041227,0.5711792096891898
339184,Oc1cccc2c1nc(F)c1cccnc12,3.656588246020623,2.674403012952,0.7313929906826365
141797,FC(F)(C=C1C(=C(Cl)C(F)(F)C(F)(F)C(Br)(Br)Br)C(=CC(F)(F)C(F)(F)C(Br)(Br)Br)C1=C(Cl)C(F)(F)C(F)(F)C(Br)(Br)Br)C(F)(F)C(Br)(Br)Br,3.19205049288364,1.5710089973560322,0.4921629532046692
441304,N#Cc1noc2cc3cccc(O)c3cc12,3.172789729997642,2.049898364749241,0.6460870524662106
135040,FCC(F)(F)C(Cl)(Cl)C(Cl)(Cl)C(Cl)=C1C(=C(Cl)C(Cl)(Cl)C(Cl)(Cl)C(F)(F)CF)C(=C(Cl)C(Cl)(Cl)C(Cl)(Cl)C(F)(F)CF)C1=C(Cl)C(Cl)(Cl)C(Cl)(Cl)C(F)(F)CF,2.503464322452828,1.2270544573373805,0.4901425781595102
509454,c1ccc2c(-c3c4ccccc4c(-c4ccc5c(c4)c4c6ccccc6ccc4n5-c4nc5ccccc5c5nc6ccccc6n45)c4ccccc34)cccc2c1,2.6748768744086995,1.7444587259394648,0.6521641211336465
48665,C(=C\1/C(=C(/CC(C(F)(Cl)Cl)(F)F)\F)/C(=C(/CC(C(F)(Cl)Cl)(F)F)\F)/C1=C(/CC(C(F)(Cl)Cl)(F)F)\F)(/CC(C(F)(Cl)Cl)(F)F)\F,3.6012604923946236,1.684157306375275,0.46765772982320714
371165,COc1ccc(N(C)C)c2sncc12,3.566137790352142,2.7253363090177976,0.7642263056662995
19327,CC1(C2CCOC1C2=O)C,3.938212549183419,3.3621531795613757,0.85372567822895
352135,Fc1ccc2cc3cc(S)ncc3cc2c1,3.0342832490028244,1.743302945772831,0.574535335930073
514217,c1ccc(N(c2cc(-c3ccc4c(c3)c3c5ccccc5c5ccccc5c3n4-c3ccccc3)cc(N(c3ccccc3)c3ccc4oc5ccccc5c4c3)c2)c2ccc3oc4ccccc4c3c2)cc1,3.096640201724263,2.5800486435731558,0.8331767578734334
75324,FC(F)C(F)(F)C(Cl)(Cl)C(Cl)(Cl)CC(Br)(Br)C1=CC=C(C(Br)(Br)CC(Cl)(Cl)C(Cl)(Cl)C(F)(F)C(F)F)C=C1,4.029016018480169,3.04348862714796,0.7553925358420465
7532,CC1(C(CC(=O)CC1C=C)C=C)C,4.377855306505927,3.701531892596429,0.8455126159824391
268322,Nc1cnc2cccc([N+](=O)[O-])c2c1,2.9904546018480795,2.2031780178553566,0.7367368213828789
193609,CCC1=C(C)C2=NC1=CC1=C(C)C(=C(N1)C(=C1N=C(C=C3NC(=C2)C(=C3C)C=C)C(C)C1CCC(=O)OC)CC(=O)OC)C(=O)N(C)C,2.1843716794659693,1.4565809754221797,0.666819199825133
490052,c1ccc(-c2ccc(N(c3cccc(-c4cccc5c4-c4ccccc4Oc4ccccc4-5)c3)c3cccc4c3oc3ccccc34)cc2)cc1,3.2630781997877194,2.6524372811049957,0.8128635351973946
397760,CN(C)c1ccc2cnc3cc(C#N)cc4ccc1c2c43,3.000571934119509,1.9494721941795263,0.6497002028220268
357587,O=C(O)c1cnc2cc(F)c3ccncc3c2c1,3.794554023606876,2.729203488377729,0.7192422275183504
134386,FC(F)(C(=C1C(=C(C(Br)Br)C(F)(F)C(F)(F)C(Br)(Br)CCl)C(=C(C(Br)Br)C(F)(F)C(F)(F)C(Br)(Br)CCl)C1=C(C(Br)Br)C(F)(F)C(F)(F)C(Br)(Br)CCl)C(Br)Br)C(F)(F)C(Br)(Br)CCl,2.0187293118188583,0.8199259394992534,0.40615942647630504
223760,c1ccc2c(c1)Oc1ccccc1[N]2c1cnc2sc3ncccc3c2c1,2.768939875894637,2.517027197979969,0.9090219762055052
337112,Oc1ccc2c(ccc3nccc(C(F)(F)F)c32)n1,3.786440019816042,2.7351418979661,0.722351835405274
58403,ClC(Cl)(Cl)CC(Cl)(Cl)C(Br)(Br)C(Br)(Br)C1=C(Br)C=C(C(Br)(Br)C(Br)(Br)C(Cl)(Cl)CC(Cl)(Cl)Cl)C(Br)=C1,3.383716975390309,2.960324290682902,0.8748734933250234
312689,CSc1cc2ccccc2c2ccc([N+](=O)[O-])cc12,3.041180980188031,2.466505477488629,0.8110354147144933
175764,n12c3-c4c([C](C1=O)c1ccc(cc1)Cl)c1c(n4C(=O)[C](c3c3c2cc(c(c3)C#N)N(=O)=O)c2ccc(cc2)Cl)cc(c(c1)C#N)N(=O)=O,2.0094849307174782,0.9895705713563392,0.49244985927962004
215606,S1C=Cc2c1c1cc3c4SC=Cc4c4C=CSc4c3cc1c1SC=Cc21,3.160628584807364,2.1381747047675135,0.6765029953362369
254227,F[B-]1(F)n2c(C3CCCCC3)cc(C3CCCCC3)c2C(c2ccccc2)=C2C(C3CCCCC3)=CC(C3CCCCC3)=[N+]21,2.620617156497114,1.38524795416158,0.5285960792583652
140519,FC(Br)(Br)CCC(Cl)(Cl)C(=C1C(=C(C(F)(Br)Br)C(Cl)(Cl)CCC(Br)Br)C(=C(C(F)(Br)Br)C(Cl)(Cl)CCC(F)(Br)Br)C1=C(C(F)(Br)Br)C(Cl)(Cl)CCC(Br)Br)C(F)(Br)Br,0.4512164037835298,-0.0095110476871795,-0.0210786833267312
262249,CSc1cc2cc3sccc3c([N+](=O)[O-])c2s1,2.8915744448170777,2.156127803300232,0.7456587559642198
385010,N#Cc1ccc2c(c1)c1ccccc1c1ccc(F)nc12,3.721560007524933,2.731429267371774,0.7339473935255294
31741,C1CN(CCN1)C2=NSN=C2Cl,4.145404213095446,3.160687243024813,0.7624557414787476
291688,N#Cc1cc(S)cc2c1[nH]c1ccccc12,3.5145287328446564,2.6183969056956227,0.7450207708435193
263863,FC(F)(F)c1c(S)cnc2cccnc12,3.566134170310992,2.564109786913219,0.7190166338272154
249993,COc1ccc(N=Nc2c(-c3ccccc3)[nH]c3c(N=Nc4ccc([N+](=O)[O-])cc4)c(C)nn23)cc1,2.5048101026766343,1.6901043668912343,0.6747435125262361
137362,FC(F)(CC(Cl)(Cl)CBr)C(=C1C(=C(C(Cl)Cl)C(F)(F)CC(Cl)(Cl)CBr)C(=C(C(Cl)Cl)C(F)(F)CC(Cl)(Cl)CBr)C1=C(C(Cl)Cl)C(F)(F)CC(Cl)(Cl)CBr)C(Cl)Cl,2.6910203377223127,1.239747499434864,0.46069793009598353
19110,C1CCN(CC1)C=CC2=NN=NN2C3=CC=CC=C3,3.9775220385477574,2.7525573213178958,0.692028175995447
121567,FC(F)(C(Cl)(Br)Br)C(Cl)(Cl)C(Cl)(Cl)CC(=C1C(=C(CC(Cl)(Cl)C(Cl)(Cl)C(F)(F)C(Cl)(Br)Br)C(Cl)(Cl)Br)C1=C(CC(Cl)(Cl)C(Cl)(Cl)C(F)(F)C(Cl)(Br)Br)C(Cl)(Cl)Br)C(Cl)(Cl)Br,2.902187037078695,1.6655924840896286,0.5739094216912336
47854,C(=C\1/C(=C(/CC(C(F)(F)F)(Cl)Cl)\CCl)/C(=C(/CC(C(F)(F)F)(Cl)Cl)\CCl)/C1=C(/CC(C(F)(F)F)(Cl)Cl)\CCl)(/CC(C(F)(F)F)(Cl)Cl)\CCl,3.068672783576073,1.3099252964083254,0.426870308043012
